borough,communitydistrict,waste type,month,quantity
Manhattan,2,mgp,12,298.9
Manhattan,2,other organics,12,6.8
Manhattan,2,paper,12,475
Manhattan,2,refuse,12,2137.8
Manhattan,2,res organics,12,63.6
Manhattan,2,school organic,12,29.2
Manhattan,2,xmastree,12,0
Manhattan,3,leaves organic,12,0
Manhattan,3,mgp,12,317.1
Manhattan,3,other organics,12,0
Manhattan,3,paper,12,438
Manhattan,3,refuse,12,6031.3
Manhattan,3,res organics,12,63.9
Manhattan,3,school organic,12,39
Manhattan,3,xmastree,12,0
Manhattan,4,leaves organic,12,0
Manhattan,4,mgp,12,326.9
Manhattan,4,other organics,12,4
Manhattan,4,paper,12,697.2
Manhattan,4,refuse,12,3334.5
Manhattan,4,res organics,12,66.3
Manhattan,4,school organic,12,0
Manhattan,4,xmastree,12,0
Manhattan,5,leaves organic,12,0
Manhattan,5,mgp,12,172.5
Manhattan,5,other organics,12,0
Manhattan,5,paper,12,304.1
Manhattan,5,refuse,12,1852.2
Manhattan,5,res organics,12,23.5
Manhattan,5,school organic,12,0
Manhattan,5,xmastree,12,0
Manhattan,6,leaves organic,12,0
Manhattan,6,mgp,12,364.6
Manhattan,6,other organics,12,0
Manhattan,6,paper,12,789.3
Manhattan,6,refuse,12,3207.3
Manhattan,6,res organics,12,63
Manhattan,6,school organic,12,0
Manhattan,6,xmastree,12,0
Manhattan,7,leaves organic,12,0
Manhattan,7,mgp,12,728.3
Manhattan,7,other organics,12,0
Manhattan,7,paper,12,1087.3
Manhattan,7,refuse,12,4588.8
Manhattan,7,res organics,12,280.3
Manhattan,7,school organic,12,38.1
Manhattan,7,xmastree,12,0
Manhattan,8,leaves organic,12,0
Manhattan,8,mgp,12,752.8
Manhattan,8,other organics,12,5.9
Manhattan,8,paper,12,1186.4
Manhattan,8,refuse,12,5490.5
Manhattan,8,res organics,12,170.6
Manhattan,8,school organic,12,0
Manhattan,8,xmastree,12,0
Manhattan,9,leaves organic,12,0
Manhattan,9,mgp,12,227.1
Manhattan,9,other organics,12,0
Manhattan,9,paper,12,267.1
Manhattan,9,refuse,12,2313.5
Manhattan,9,res organics,12,55.1
Manhattan,9,school organic,12,74.6
Manhattan,9,xmastree,12,0
Queens,1,leaves organic,1,0
Queens,1,mgp,1,653.7
Queens,1,other organics,1,38.2
Queens,1,paper,1,661.1
Queens,1,refuse,1,3936.7
Queens,1,res organics,1,90.2
Queens,1,school organic,1,214
Queens,1,xmastree,1,0
Queens,10,leaves organic,1,0
Queens,10,mgp,1,505.9
Queens,10,other organics,1,0
Queens,10,paper,1,329.6
Queens,10,refuse,1,3233.7
Queens,10,res organics,1,31
Queens,10,school organic,1,80.6
Queens,10,xmastree,1,0
Queens,11,leaves organic,1,0
Queens,11,mgp,1,414.6
Queens,11,other organics,1,0
Queens,11,paper,1,429.6
Queens,11,refuse,1,2558
Queens,11,res organics,1,63.5
Queens,11,school organic,1,92
Queens,11,xmastree,1,0
Queens,12,leaves organic,1,0
Queens,12,mgp,1,881.1
Queens,12,other organics,1,0
Queens,12,paper,1,459.9
Queens,12,refuse,1,6067.6
Queens,12,res organics,1,119.2
Queens,12,school organic,1,82.4
Queens,12,xmastree,1,0
Queens,13,leaves organic,1,0
Queens,13,mgp,1,794.8
Queens,13,other organics,1,0
Queens,13,paper,1,424.3
Queens,13,refuse,1,4389.4
Queens,13,res organics,1,60.4
Queens,13,school organic,1,60.2
Queens,13,xmastree,1,0
Queens,14,leaves organic,1,0
Queens,14,mgp,1,244.1
Queens,14,other organics,1,0
Queens,14,paper,1,271.4
Queens,14,refuse,1,3293.2
Queens,14,res organics,1,44.2
Queens,14,school organic,1,0
Queens,14,xmastree,1,0
Queens,2,leaves organic,1,0
Queens,2,mgp,1,445.4
Queens,2,other organics,1,0
Queens,2,paper,1,573.1
Queens,2,refuse,1,3788.9
Queens,2,res organics,1,51.4
Queens,2,school organic,1,208.5
Queens,2,xmastree,1,0
Queens,3,leaves organic,1,0
Queens,3,mgp,1,551.4
Queens,3,other organics,1,0
Queens,3,paper,1,370
Queens,3,refuse,1,4545.5
Queens,3,res organics,1,50.3
Queens,3,school organic,1,0
Queens,3,xmastree,1,0
Queens,4,leaves organic,1,0
Queens,4,mgp,1,503.4
Queens,4,other organics,1,0
Queens,4,paper,1,342.8
Queens,4,refuse,1,4041.9
Queens,4,res organics,1,26.7
Queens,4,school organic,1,0
Queens,4,xmastree,1,0
Queens,5,leaves organic,1,0
Queens,5,mgp,1,683.5
Queens,5,other organics,1,0
Queens,5,paper,1,615
Queens,5,refuse,1,4406.2
Queens,5,res organics,1,76.3
Queens,5,school organic,1,112.9
Queens,5,xmastree,1,0
Queens,6,leaves organic,1,0
Queens,6,mgp,1,385.4
Queens,6,other organics,1,0
Queens,6,paper,1,378.3
Queens,6,refuse,1,2592.1
Queens,6,res organics,1,57.1
Queens,6,school organic,1,0
Queens,6,xmastree,1,0
Queens,7,leaves organic,1,0
Queens,7,mgp,1,760.1
Queens,7,other organics,1,0
Queens,7,paper,1,961.7
Queens,7,refuse,1,8237.5
Queens,7,res organics,1,54.3
Queens,7,school organic,1,148.4
Queens,7,xmastree,1,0
Queens,8,leaves organic,1,0
Queens,8,mgp,1,373.3
Queens,8,other organics,1,0
Queens,8,paper,1,407.1
Queens,8,refuse,1,3374.7
Queens,8,res organics,1,70.7
Queens,8,school organic,1,0
Queens,8,xmastree,1,0
Queens,9,leaves organic,1,0
Queens,9,mgp,1,514.9
Queens,9,other organics,1,0
Queens,9,paper,1,428.9
Queens,9,refuse,1,3687.2
Queens,9,res organics,1,68.6
Queens,9,school organic,1,107
Queens,9,xmastree,1,0
Queens,1,leaves organic,2,0
Queens,1,mgp,2,530
Queens,1,other organics,2,22.9
Queens,1,paper,2,553.1
Queens,1,refuse,2,3404
Queens,1,res organics,2,49.5
Queens,1,school organic,2,173.2
Queens,1,xmastree,2,0
Queens,10,leaves organic,2,0
Queens,10,mgp,2,434.8
Queens,10,other organics,2,0
Queens,10,paper,2,268.1
Queens,10,refuse,2,2816.1
Queens,10,res organics,2,26.6
Queens,10,school organic,2,65.2
Queens,10,xmastree,2,0
Queens,11,leaves organic,2,0
Queens,11,mgp,2,339.8
Queens,11,other organics,2,0
Queens,11,paper,2,340.8
Queens,11,refuse,2,2169.6
Queens,11,res organics,2,39.9
Queens,11,school organic,2,68.3
Queens,11,xmastree,2,0
Queens,12,leaves organic,2,0
Queens,12,mgp,2,738.1
Queens,12,other organics,2,0
Queens,12,paper,2,380.2
Queens,12,refuse,2,5320.9
Queens,12,res organics,2,75
Queens,12,school organic,2,66.6
Queens,12,xmastree,2,0
Queens,13,leaves organic,2,0
Queens,13,mgp,2,658.3
Queens,13,other organics,2,0
Queens,13,paper,2,353.3
Queens,13,refuse,2,3825.9
Queens,13,res organics,2,53
Queens,13,school organic,2,51.3
Queens,13,xmastree,2,0
Queens,14,leaves organic,2,0
Queens,14,mgp,2,213.6
Queens,14,other organics,2,0
Queens,14,paper,2,228.5
Queens,14,refuse,2,2922.4
Queens,14,res organics,2,30.2
Queens,14,school organic,2,0
Queens,14,xmastree,2,0
Queens,2,leaves organic,2,0
Queens,2,mgp,2,378.4
Queens,2,other organics,2,0.3
Queens,2,paper,2,482.5
Queens,2,refuse,2,3314.4
Queens,2,res organics,2,32.3
Queens,2,school organic,2,162.7
Queens,2,xmastree,2,0
Queens,3,leaves organic,2,0
Queens,3,mgp,2,435.6
Queens,3,other organics,2,0
Queens,3,paper,2,284.7
Queens,3,refuse,2,3945.7
Queens,3,res organics,2,34
Queens,3,school organic,2,0
Queens,3,xmastree,2,0
Queens,4,leaves organic,2,0
Queens,4,mgp,2,396.3
Queens,4,other organics,2,0
Queens,4,paper,2,279.8
Queens,4,refuse,2,3458.2
Queens,4,res organics,2,18.5
Queens,4,school organic,2,0
Queens,4,xmastree,2,0
Queens,5,leaves organic,2,0
Queens,5,mgp,2,575.9
Queens,5,other organics,2,0
Queens,5,paper,2,488.5
Queens,5,refuse,2,3786.7
Queens,5,res organics,2,44.9
Queens,5,school organic,2,84.8
Queens,5,xmastree,2,0
Queens,6,leaves organic,2,0
Queens,6,mgp,2,314.2
Queens,6,other organics,2,0
Queens,6,paper,2,320.6
Queens,6,refuse,2,2250.6
Queens,6,res organics,2,37.8
Queens,6,school organic,2,0
Queens,6,xmastree,2,0
Queens,7,leaves organic,2,0
Queens,7,mgp,2,629.1
Queens,7,other organics,2,0
Queens,7,paper,2,800.3
Queens,7,refuse,2,7097.3
Queens,7,res organics,2,37.7
Queens,7,school organic,2,116.2
Queens,7,xmastree,2,0
Queens,8,leaves organic,2,0
Queens,8,mgp,2,324.7
Queens,8,other organics,2,0
Queens,8,paper,2,340.4
Queens,8,refuse,2,2962.2
Queens,8,res organics,2,49.5
Queens,8,school organic,2,0
Queens,8,xmastree,2,0
Queens,9,leaves organic,2,0
Queens,9,mgp,2,442
Queens,9,other organics,2,0
Queens,9,paper,2,367.1
Queens,9,refuse,2,3225.8
Queens,9,res organics,2,58.2
Queens,9,school organic,2,71.3
Queens,9,xmastree,2,0
Queens,1,leaves organic,3,0
Queens,1,mgp,3,587.1
Queens,1,other organics,3,22.9
Queens,1,paper,3,614.5
Queens,1,refuse,3,3953.7
Queens,1,res organics,3,83.2
Queens,1,school organic,3,200.8
Queens,1,xmastree,3,0
Queens,10,leaves organic,3,0
Queens,10,mgp,3,483.7
Queens,10,other organics,3,0
Queens,10,paper,3,318.6
Queens,10,refuse,3,3452.8
Queens,10,res organics,3,24.7
Queens,10,school organic,3,80.8
Queens,10,xmastree,3,0
Queens,11,leaves organic,3,0
Queens,11,mgp,3,392.1
Queens,11,other organics,3,0
Queens,11,paper,3,385.5
Queens,11,refuse,3,2626.4
Queens,11,res organics,3,76.9
Queens,11,school organic,3,87.3
Queens,11,xmastree,3,0
Queens,12,leaves organic,3,0
Queens,12,mgp,3,868.2
Queens,12,other organics,3,0
Queens,12,paper,3,448.6
Queens,12,refuse,3,6477.4
Queens,12,res organics,3,160.2
Queens,12,school organic,3,86.6
Queens,12,xmastree,3,0
Queens,13,leaves organic,3,0
Queens,13,mgp,3,770.5
Queens,13,other organics,3,0
Queens,13,paper,3,407.1
Queens,13,refuse,3,4770.9
Queens,13,res organics,3,66.2
Queens,13,school organic,3,66.9
Queens,13,xmastree,3,0
Queens,14,leaves organic,3,0
Queens,14,mgp,3,240.2
Queens,14,other organics,3,0
Queens,14,paper,3,275.7
Queens,14,refuse,3,3454.4
Queens,14,res organics,3,42.8
Queens,14,school organic,3,0
Queens,14,xmastree,3,0
Queens,2,leaves organic,3,0
Queens,2,mgp,3,403.1
Queens,2,other organics,3,0
Queens,2,paper,3,514.5
Queens,2,refuse,3,3811
Queens,2,res organics,3,45
Queens,2,school organic,3,204.3
Queens,2,xmastree,3,0
Queens,3,leaves organic,3,0
Queens,3,mgp,3,482.9
Queens,3,other organics,3,0
Queens,3,paper,3,316.1
Queens,3,refuse,3,4578.9
Queens,3,res organics,3,43.1
Queens,3,school organic,3,0
Queens,3,xmastree,3,0
Queens,4,leaves organic,3,0
Queens,4,mgp,3,444.4
Queens,4,other organics,3,0
Queens,4,paper,3,305.7
Queens,4,refuse,3,4012.7
Queens,4,res organics,3,24.2
Queens,4,school organic,3,0
Queens,4,xmastree,3,0
Queens,5,leaves organic,3,0
Queens,5,mgp,3,622.2
Queens,5,other organics,3,0
Queens,5,paper,3,554.9
Queens,5,refuse,3,4416.9
Queens,5,res organics,3,78.1
Queens,5,school organic,3,120.8
Queens,5,xmastree,3,0
Queens,6,leaves organic,3,0
Queens,6,mgp,3,350.7
Queens,6,other organics,3,0
Queens,6,paper,3,339.4
Queens,6,refuse,3,2603.7
Queens,6,res organics,3,62.9
Queens,6,school organic,3,0
Queens,6,xmastree,3,0
Queens,7,leaves organic,3,0
Queens,7,mgp,3,728.6
Queens,7,other organics,3,0
Queens,7,paper,3,919.9
Queens,7,refuse,3,8421.5
Queens,7,res organics,3,73.9
Queens,7,school organic,3,155.6
Queens,7,xmastree,3,0
Queens,8,leaves organic,3,0
Queens,8,mgp,3,365.4
Queens,8,other organics,3,0
Queens,8,paper,3,397.5
Queens,8,refuse,3,3544.7
Queens,8,res organics,3,83.1
Queens,8,school organic,3,0
Queens,8,xmastree,3,0
Queens,9,leaves organic,3,0
Queens,9,mgp,3,488.7
Queens,9,other organics,3,0
Queens,9,paper,3,432.3
Queens,9,refuse,3,3850.6
Queens,9,res organics,3,80.6
Queens,9,school organic,3,106.4
Queens,9,xmastree,3,0
Queens,1,leaves organic,4,0
Queens,1,mgp,4,610.6
Queens,1,other organics,4,21.1
Queens,1,paper,4,632.3
Queens,1,refuse,4,3789.3
Queens,1,res organics,4,206.1
Queens,1,school organic,4,148.7
Queens,1,xmastree,4,0
Queens,10,leaves organic,4,0
Queens,10,mgp,4,517
Queens,10,other organics,4,0
Queens,10,paper,4,340.8
Queens,10,refuse,4,3291.2
Queens,10,res organics,4,235.2
Queens,10,school organic,4,74.4
Queens,10,xmastree,4,0
Queens,11,leaves organic,4,0
Queens,11,mgp,4,429.7
Queens,11,other organics,4,0
Queens,11,paper,4,405.2
Queens,11,refuse,4,2404.1
Queens,11,res organics,4,326.7
Queens,11,school organic,4,77.3
Queens,11,xmastree,4,0
Queens,12,leaves organic,4,0
Queens,12,mgp,4,876.6
Queens,12,other organics,4,0
Queens,12,paper,4,471.4
Queens,12,refuse,4,6603.8
Queens,12,res organics,4,338.4
Queens,12,school organic,4,75
Queens,12,xmastree,4,0
Queens,13,leaves organic,4,0
Queens,13,mgp,4,804.4
Queens,13,other organics,4,0
Queens,13,paper,4,462
Queens,13,refuse,4,4693.2
Queens,13,res organics,4,362.6
Queens,13,school organic,4,57.3
Queens,13,xmastree,4,0
Queens,14,leaves organic,4,0
Queens,14,mgp,4,251.4
Queens,14,other organics,4,0
Queens,14,paper,4,277.8
Queens,14,refuse,4,3510.7
Queens,14,res organics,4,104.3
Queens,14,school organic,4,0
Queens,14,xmastree,4,0
Queens,2,leaves organic,4,0
Queens,2,mgp,4,430.4
Queens,2,other organics,4,0
Queens,2,paper,4,565.2
Queens,2,refuse,4,3749.9
Queens,2,res organics,4,153.1
Queens,2,school organic,4,184.2
Queens,2,xmastree,4,0
Queens,3,leaves organic,4,0
Queens,3,mgp,4,492.2
Queens,3,other organics,4,0
Queens,3,paper,4,329.6
Queens,3,refuse,4,4625.7
Queens,3,res organics,4,133.7
Queens,3,school organic,4,0
Queens,3,xmastree,4,0
Queens,4,leaves organic,4,0
Queens,4,mgp,4,478
Queens,4,other organics,4,0
Queens,4,paper,4,316.1
Queens,4,refuse,4,3981.1
Queens,4,res organics,4,141.1
Queens,4,school organic,4,0
Queens,4,xmastree,4,0
Queens,5,leaves organic,4,0
Queens,5,mgp,4,650.1
Queens,5,other organics,4,0
Queens,5,paper,4,575.7
Queens,5,refuse,4,4206.8
Queens,5,res organics,4,353.5
Queens,5,school organic,4,109.6
Queens,5,xmastree,4,0
Queens,6,leaves organic,4,0
Queens,6,mgp,4,379.8
Queens,6,other organics,4,0
Queens,6,paper,4,347.5
Queens,6,refuse,4,2562.6
Queens,6,res organics,4,146
Queens,6,school organic,4,0
Queens,6,xmastree,4,0
Queens,7,leaves organic,4,0
Queens,7,mgp,4,754.9
Queens,7,other organics,4,0
Queens,7,paper,4,917.7
Queens,7,refuse,4,8103.1
Queens,7,res organics,4,377.8
Queens,7,school organic,4,111.9
Queens,7,xmastree,4,0
Queens,8,leaves organic,4,0
Queens,8,mgp,4,400.1
Queens,8,other organics,4,0
Queens,8,paper,4,401.5
Queens,8,refuse,4,3629.8
Queens,8,res organics,4,244.9
Queens,8,school organic,4,0
Queens,8,xmastree,4,0
Queens,9,leaves organic,4,0
Queens,9,mgp,4,507.3
Queens,9,other organics,4,0
Queens,9,paper,4,425.3
Queens,9,refuse,4,3748.6
Queens,9,res organics,4,256.7
Queens,9,school organic,4,116.4
Queens,9,xmastree,4,0
Queens,1,leaves organic,5,0
Queens,1,mgp,5,631.5
Queens,1,other organics,5,15.8
Queens,1,paper,5,679
Queens,1,refuse,5,4045.3
Queens,1,res organics,5,287.1
Queens,1,school organic,5,167.7
Queens,1,xmastree,5,0
Queens,10,leaves organic,5,0
Queens,10,mgp,5,583.2
Queens,10,other organics,5,0
Queens,10,paper,5,385.5
Queens,10,refuse,5,3669.2
Queens,10,res organics,5,324.5
Queens,10,school organic,5,89
Queens,10,xmastree,5,0
Queens,11,leaves organic,5,0
Queens,11,mgp,5,449.4
Queens,11,other organics,5,0
Queens,11,paper,5,443
Queens,11,refuse,5,2674.7
Queens,11,res organics,5,473
Queens,11,school organic,5,94.7
Queens,11,xmastree,5,0
Queens,12,leaves organic,5,0
Queens,12,mgp,5,985.6
Queens,12,other organics,5,0
Queens,12,paper,5,537.8
Queens,12,refuse,5,7289.7
Queens,12,res organics,5,547.6
Queens,12,school organic,5,89.5
Queens,12,xmastree,5,0
Queens,13,leaves organic,5,0
Queens,13,mgp,5,904.6
Queens,13,other organics,5,0
Queens,13,paper,5,513.6
Queens,13,refuse,5,5454.7
Queens,13,res organics,5,452.6
Queens,13,school organic,5,78.9
Queens,13,xmastree,5,0
Queens,14,leaves organic,5,0
Queens,14,mgp,5,278.4
Queens,14,other organics,5,0
Queens,14,paper,5,335.8
Queens,14,refuse,5,3771.6
Queens,14,res organics,5,154.2
Queens,14,school organic,5,0
Queens,14,xmastree,5,0
Queens,2,leaves organic,5,0
Queens,2,mgp,5,438.3
Queens,2,other organics,5,4.4
Queens,2,paper,5,586.7
Queens,2,refuse,5,4049
Queens,2,res organics,5,209.9
Queens,2,school organic,5,223.8
Queens,2,xmastree,5,0
Queens,3,leaves organic,5,0
Queens,3,mgp,5,557.1
Queens,3,other organics,5,0
Queens,3,paper,5,376.2
Queens,3,refuse,5,4885.5
Queens,3,res organics,5,202.3
Queens,3,school organic,5,0
Queens,3,xmastree,5,0
Queens,4,leaves organic,5,0
Queens,4,mgp,5,528.4
Queens,4,other organics,5,0
Queens,4,paper,5,359.8
Queens,4,refuse,5,4179.4
Queens,4,res organics,5,191
Queens,4,school organic,5,0
Queens,4,xmastree,5,0
Queens,5,leaves organic,5,0
Queens,5,mgp,5,721.4
Queens,5,other organics,5,0
Queens,5,paper,5,646.1
Queens,5,refuse,5,4486.8
Queens,5,res organics,5,454.7
Queens,5,school organic,5,137.3
Queens,5,xmastree,5,0
Queens,6,leaves organic,5,0
Queens,6,mgp,5,389.1
Queens,6,other organics,5,0
Queens,6,paper,5,395.1
Queens,6,refuse,5,2661.5
Queens,6,res organics,5,226.3
Queens,6,school organic,5,0
Queens,6,xmastree,5,0
Queens,7,leaves organic,5,0
Queens,7,mgp,5,827.5
Queens,7,other organics,5,0
Queens,7,paper,5,1038.8
Queens,7,refuse,5,8982.1
Queens,7,res organics,5,493.8
Queens,7,school organic,5,110.4
Queens,7,xmastree,5,0
Queens,8,leaves organic,5,0
Queens,8,mgp,5,417.9
Queens,8,other organics,5,0
Queens,8,paper,5,466.1
Queens,8,refuse,5,3682.2
Queens,8,res organics,5,329.8
Queens,8,school organic,5,0
Queens,8,xmastree,5,0
Queens,9,leaves organic,5,0
Queens,9,mgp,5,551.8
Queens,9,other organics,5,0
Queens,9,paper,5,480.9
Queens,9,refuse,5,4028
Queens,9,res organics,5,343.6
Queens,9,school organic,5,149.4
Queens,9,xmastree,5,0
Queens,1,leaves organic,6,0
Queens,1,mgp,6,595.4
Queens,1,other organics,6,10.3
Queens,1,paper,6,659.7
Queens,1,refuse,6,4056.7
Queens,1,res organics,6,286.8
Queens,1,school organic,6,113.6
Queens,1,xmastree,6,0
Queens,10,leaves organic,6,0
Queens,10,mgp,6,543
Queens,10,other organics,6,0
Queens,10,paper,6,359.4
Queens,10,refuse,6,3636.9
Queens,10,res organics,6,257.4
Queens,10,school organic,6,68.9
Queens,10,xmastree,6,0
Queens,11,leaves organic,6,0
Queens,11,mgp,6,404.9
Queens,11,other organics,6,0
Queens,11,paper,6,419.4
Queens,11,refuse,6,2645
Queens,11,res organics,6,413.4
Queens,11,school organic,6,61.8
Queens,11,xmastree,6,0
Queens,12,leaves organic,6,0
Queens,12,mgp,6,907.8
Queens,12,other organics,6,0
Queens,12,paper,6,511.3
Queens,12,refuse,6,7078.8
Queens,12,res organics,6,496.7
Queens,12,school organic,6,65.4
Queens,12,xmastree,6,0
Queens,13,leaves organic,6,0
Queens,13,mgp,6,844.9
Queens,13,other organics,6,0
Queens,13,paper,6,474
Queens,13,refuse,6,5352.1
Queens,13,res organics,6,375.5
Queens,13,school organic,6,57.3
Queens,13,xmastree,6,0
Queens,14,leaves organic,6,0
Queens,14,mgp,6,238.2
Queens,14,other organics,6,0
Queens,14,paper,6,285.2
Queens,14,refuse,6,3773.5
Queens,14,res organics,6,133.2
Queens,14,school organic,6,0
Queens,14,xmastree,6,0
Queens,2,leaves organic,6,0
Queens,2,mgp,6,406.2
Queens,2,other organics,6,10.3
Queens,2,paper,6,572.5
Queens,2,refuse,6,4004.4
Queens,2,res organics,6,198.6
Queens,2,school organic,6,179.4
Queens,2,xmastree,6,0
Queens,3,leaves organic,6,0
Queens,3,mgp,6,499.2
Queens,3,other organics,6,0
Queens,3,paper,6,333.8
Queens,3,refuse,6,4802.9
Queens,3,res organics,6,179.7
Queens,3,school organic,6,0
Queens,3,xmastree,6,0
Queens,4,leaves organic,6,0
Queens,4,mgp,6,469.2
Queens,4,other organics,6,0
Queens,4,paper,6,335.4
Queens,4,refuse,6,4083.4
Queens,4,res organics,6,177.8
Queens,4,school organic,6,0
Queens,4,xmastree,6,0
Queens,5,leaves organic,6,0
Queens,5,mgp,6,648.6
Queens,5,other organics,6,0
Queens,5,paper,6,591.1
Queens,5,refuse,6,4384.4
Queens,5,res organics,6,419.1
Queens,5,school organic,6,128.6
Queens,5,xmastree,6,0
Queens,6,leaves organic,6,0
Queens,6,mgp,6,344.4
Queens,6,other organics,6,0
Queens,6,paper,6,363.4
Queens,6,refuse,6,2580.8
Queens,6,res organics,6,201.9
Queens,6,school organic,6,0
Queens,6,xmastree,6,0
Queens,7,leaves organic,6,0
Queens,7,mgp,6,767.9
Queens,7,other organics,6,0
Queens,7,paper,6,956.4
Queens,7,refuse,6,8899.3
Queens,7,res organics,6,376.4
Queens,7,school organic,6,86.9
Queens,7,xmastree,6,0
Queens,8,leaves organic,6,0
Queens,8,mgp,6,376.7
Queens,8,other organics,6,0
Queens,8,paper,6,407.2
Queens,8,refuse,6,3595.7
Queens,8,res organics,6,250.3
Queens,8,school organic,6,0
Queens,8,xmastree,6,0
Queens,9,leaves organic,6,0
Queens,9,mgp,6,500.8
Queens,9,other organics,6,0
Queens,9,paper,6,455.7
Queens,9,refuse,6,3992.7
Queens,9,res organics,6,316
Queens,9,school organic,6,114.5
Queens,9,xmastree,6,0
Queens,1,leaves organic,7,0
Queens,1,mgp,7,633.9
Queens,1,other organics,7,10.3
Queens,1,paper,7,654.2
Queens,1,refuse,7,4124.3
Queens,1,res organics,7,279
Queens,1,school organic,7,54.2
Queens,1,xmastree,7,0
Queens,10,leaves organic,7,0
Queens,10,mgp,7,592.2
Queens,10,other organics,7,0
Queens,10,paper,7,387.7
Queens,10,refuse,7,3918.5
Queens,10,res organics,7,230.4
Queens,10,school organic,7,42.4
Queens,10,xmastree,7,0
Queens,11,leaves organic,7,0
Queens,11,mgp,7,453
Queens,11,other organics,7,0
Queens,11,paper,7,437.6
Queens,11,refuse,7,2725
Queens,11,res organics,7,422.7
Queens,11,school organic,7,0
Queens,11,xmastree,7,0
Queens,12,leaves organic,7,0
Queens,12,mgp,7,1023
Queens,12,other organics,7,0
Queens,12,paper,7,530.7
Queens,12,refuse,7,7688.1
Queens,12,res organics,7,505.2
Queens,12,school organic,7,28.9
Queens,12,xmastree,7,0
Queens,13,leaves organic,7,0
Queens,13,mgp,7,928.7
Queens,13,other organics,7,0
Queens,13,paper,7,506
Queens,13,refuse,7,5831.8
Queens,13,res organics,7,337.7
Queens,13,school organic,7,11.4
Queens,13,xmastree,7,0
Queens,14,leaves organic,7,0
Queens,14,mgp,7,274.8
Queens,14,other organics,7,0
Queens,14,paper,7,309.2
Queens,14,refuse,7,3962.5
Queens,14,res organics,7,139.1
Queens,14,school organic,7,0
Queens,14,xmastree,7,0
Queens,2,leaves organic,7,0
Queens,2,mgp,7,464.2
Queens,2,other organics,7,9.5
Queens,2,paper,7,599.5
Queens,2,refuse,7,4010.4
Queens,2,res organics,7,204.4
Queens,2,school organic,7,0
Queens,2,xmastree,7,0
Queens,3,leaves organic,7,0
Queens,3,mgp,7,560.3
Queens,3,other organics,7,0
Queens,3,paper,7,379.5
Queens,3,refuse,7,5015.9
Queens,3,res organics,7,206.1
Queens,3,school organic,7,0
Queens,3,xmastree,7,0
Queens,4,leaves organic,7,0
Queens,4,mgp,7,540.9
Queens,4,other organics,7,0
Queens,4,paper,7,383.4
Queens,4,refuse,7,4355.9
Queens,4,res organics,7,183.8
Queens,4,school organic,7,0
Queens,4,xmastree,7,0
Queens,5,leaves organic,7,0
Queens,5,mgp,7,719.3
Queens,5,other organics,7,0
Queens,5,paper,7,635.9
Queens,5,refuse,7,4576.4
Queens,5,res organics,7,416.1
Queens,5,school organic,7,97.5
Queens,5,xmastree,7,0
Queens,6,leaves organic,7,0
Queens,6,mgp,7,377
Queens,6,other organics,7,0
Queens,6,paper,7,388.5
Queens,6,refuse,7,2748.1
Queens,6,res organics,7,206.4
Queens,6,school organic,7,0
Queens,6,xmastree,7,0
Queens,7,leaves organic,7,0
Queens,7,mgp,7,815.1
Queens,7,other organics,7,0
Queens,7,paper,7,1027.9
Queens,7,refuse,7,9078.6
Queens,7,res organics,7,356.1
Queens,7,school organic,7,50.3
Queens,7,xmastree,7,0
Queens,8,leaves organic,7,0
Queens,8,mgp,7,405.5
Queens,8,other organics,7,0
Queens,8,paper,7,454.3
Queens,8,refuse,7,3920.3
Queens,8,res organics,7,225.3
Queens,8,school organic,7,0
Queens,8,xmastree,7,0
Queens,9,leaves organic,7,0
Queens,9,mgp,7,562.1
Queens,9,other organics,7,0
Queens,9,paper,7,442.8
Queens,9,refuse,7,4193.7
Queens,9,res organics,7,293.3
Queens,9,school organic,7,0
Queens,9,xmastree,7,0
Queens,1,leaves organic,8,0
Queens,1,mgp,8,575.5
Queens,1,other organics,8,11.2
Queens,1,paper,8,583.1
Queens,1,refuse,8,3753.3
Queens,1,res organics,8,235.6
Queens,1,school organic,8,23.3
Queens,1,xmastree,8,0
Queens,10,leaves organic,8,0
Queens,10,mgp,8,511.5
Queens,10,other organics,8,0
Queens,10,paper,8,327.4
Queens,10,refuse,8,3575.6
Queens,10,res organics,8,197.8
Queens,10,school organic,8,21.3
Queens,10,xmastree,8,0
Queens,11,leaves organic,8,0
Queens,11,mgp,8,420.4
Queens,11,other organics,8,0
Queens,11,paper,8,402.6
Queens,11,refuse,8,2650.4
Queens,11,res organics,8,360.8
Queens,11,school organic,8,0
Queens,11,xmastree,8,0
Queens,12,leaves organic,8,0
Queens,12,mgp,8,934
Queens,12,other organics,8,0
Queens,12,paper,8,476.9
Queens,12,refuse,8,7009.3
Queens,12,res organics,8,421.4
Queens,12,school organic,8,20.1
Queens,12,xmastree,8,0
Queens,13,leaves organic,8,0
Queens,13,mgp,8,844.5
Queens,13,other organics,8,0
Queens,13,paper,8,436.1
Queens,13,refuse,8,5260.4
Queens,13,res organics,8,256.6
Queens,13,school organic,8,0
Queens,13,xmastree,8,0
Queens,14,leaves organic,8,0
Queens,14,mgp,8,253.2
Queens,14,other organics,8,0
Queens,14,paper,8,290.9
Queens,14,refuse,8,3564.7
Queens,14,res organics,8,118.2
Queens,14,school organic,8,0
Queens,14,xmastree,8,0
